frame,molecule,x_nm,y_nm,z_nm,photons,background
1278,1,26704.9876484813,-1579.04603685759,-1280.5,14211,53.43
1279,1,26705.9782503429,-1578.00777326697,-1293,15899,53.388
1280,1,26698.9262031317,-1573.94754538879,-1278.5,18307,53.442
1281,1,26705.9675381448,-1576.97794844766,-1288.1,18331,53.37
1282,1,26713.9887628214,-1577.94026309658,-1288.7,23228,53.479
1283,1,26706.9260034119,-1572.85021039908,-1276.3,14151,53.368
1284,1,26701.9515697074,-1575.98187871353,-1296.4,15006,53.428
1285,1,26709.8656724024,-1566.64594516927,-1287.7,16573,53.384
1286,1,26703.8899246381,-1569.78605225502,-1289.1,20210,53.38
1287,1,26709.9299455914,-1572.82489408518,-1276.3,17082,53.41
1288,1,26715.9056933557,-1569.68478699943,-1290.6,13490,53.4
1290,1,26703.9220612325,-1572.87552671298,-1291,14891,53.203
1291,1,26720.9122636548,-1569.64259314293,-1300.6,16622,53.344
1292,1,26706.9367156101,-1573.8800352184,-1295,17338,53.247
1293,1,26717.8547604846,-1564.51878536024,-1300.3,20313,53.32
1294,1,26713.9137774343,-1570.73148936135,-1296.3,18554,53.317
1295,1,26704.8805264997,-1568.7477886644,-1301,15757,53.244
1296,1,26711.9004371165,-1569.71854208463,-1307.7,19411,53.299
1297,1,26703.9434856288,-1574.93517635162,-1305.8,19465,53.353
1298,1,26703.9756222233,-1578.02465080957,-1304.7,18764,53.323
1299,1,26703.9006368362,-1570.81587707434,-1307,20641,53.352
1300,1,26712.0504078907,-1584.13608955509,-1306.1,18117,53.387
1301,1,26723.0005893596,-1577.86431415488,-1310.7,14067,53.235
1302,1,26716.8427342266,-1563.49739931222,-1308.7,16702,53.28
1303,1,26714.9150914941,-1570.72305059005,-1303.6,18453,53.34
1304,1,26707.9380296699,-1573.8715964471,-1302.7,18111,53.307
1305,1,26704.9769362831,-1578.01621203827,-1303,16565,53.272
1306,1,26701.8658721221,-1567.74328015898,-1310,18458,53.296
1307,1,26715.9485421484,-1573.80408627671,-1308.1,17313,53.374
1308,1,26712.8053413929,-1560.44167993946,-1308.3,20733,53.326
1309,1,26707.9273174717,-1572.84177162778,-1308.4,16719,53.198
1310,1,26714.8936670978,-1568.66340095141,-1305,13070,53.317
1312,1,26710.8669864622,-1566.63750639797,-1308.9,12920,53.266
1313,1,26712.9767365634,-1576.91887704856,-1308.5,15279,53.364
1314,1,26715.9699665447,-1575.86373591534,-1308.3,14588,53.332
1315,1,26710.9419718493,-1573.8462801332,-1308.7,13886,53.333
1317,1,26709.9620821858,-1575.91436854314,-1311,18736,53.39
1318,1,26717.0141293971,-1579.97459642132,-1310,15751,53.412
1319,1,26714.0101872177,-1579.99991273522,-1305.3,19101,53.338
1320,1,26704.9126630942,-1571.83726312236,-1307.9,13614,53.261
1322,1,26706.9152912138,-1571.82038557976,-1309.1,15699,53.285
1323,1,26705.9354015503,-1573.8884739897,-1307.6,13496,53.251
1325,1,26702.8671861819,-1567.73484138768,-1310.5,15623,53.26
1326,1,26710.9526840475,-1574.87610495252,-1309.5,14737,53.313
1327,1,26701.9087209148,-1571.86257943626,-1307.2,12990,53.284
1330,1,26709.0143291168,-1581.07193141103,-1307.7,13446,53.209
1331,1,26699.9382293896,-1574.96893143681,-1308.6,12350,53.161
1332,1,26714.0208994158,-1581.02973755454,-1310.4,14696,53.216
1333,1,26710.9526840475,-1574.87610495252,-1307.4,17289,53.2
1336,1,26708.960768126,-1575.92280731444,-1309.7,15938,53.235
1337,1,26723.0220137559,-1579.92396379352,-1307.8,16385,53.22
1338,1,26714.0208994158,-1581.02973755454,-1306.8,15184,53.226
1339,1,26704.9555118868,-1575.95656239964,-1309.4,16926,53.33
1341,1,26716.0235275354,-1581.01286001194,-1300.3,17156,53.265
1342,1,26720.9122636548,-1569.64259314293,-1303.3,12592,53.156
1343,1,26719.985934982,-1576.85980564947,-1302.5,16085,53.131
1345,1,26704.9555118868,-1575.95656239964,-1309.9,16242,53.164
1346,1,26705.9996747392,-1580.06742290561,-1309.1,15818,53.229
1347,1,26712.9124633745,-1570.73992813265,-1307.7,17073,53.146
1348,1,26717.0248415953,-1581.00442124064,-1307,16627,53.183
1349,1,26711.9432859091,-1573.8378413619,-1306.9,16875,53.086
1350,1,26702.942171569,-1574.94361512292,-1305.8,16112,53.138
1351,1,26711.9218615128,-1571.77819172326,-1309,18003,53.172
1352,1,26703.9970466196,-1580.08430044821,-1307.4,17149,53.173
1353,1,26719.8681008023,-1565.53173263696,-1303.9,14709,53.135
1354,1,26727.0058455988,-1577.83055906969,-1298.1,17132,53.148
1355,1,26714.9579402867,-1574.84234986733,-1305,12583,53.068
1356,1,26701.0145288365,-1582.16926640074,-1308.7,17440,53.165
1357,1,26715.0115012775,-1579.99147396392,-1303.8,18718,53.12
1358,1,26712.9874487616,-1577.94870186788,-1304.5,17194,53.148
1359,1,26700.8538458642,-1566.72189411096,-1301.2,16398,53.139
1360,1,26695.0387810721,-1585.3093734865,-1303.6,17522,53.064
1361,1,26708.0451516515,-1584.16984464029,-1301.3,18285,53.113
1362,1,26708.8857827389,-1568.71403357921,-1304.7,15799,53.073
1363,1,26702.942171569,-1574.94361512292,-1308.2,16443,53.051
1364,1,26700.843133666,-1565.69206929164,-1302.5,17063,53.137
1365,1,26719.0167575167,-1579.95771887872,-1287.4,16165,53.08
1366,1,26729.0406103129,-1580.90315598504,-1307.9,16688,53.116
1367,1,26710.920547453,-1571.78663049456,-1300.1,20936,53.166
1368,1,26709.8656724024,-1566.64594516927,-1306,15401,53.053
1369,1,26697.0092725973,-1582.20302148594,-1301.3,15021,53.048
1370,1,26712.9231755726,-1571.76975295197,-1292.8,15959,53.079
1371,1,26714.9043792959,-1569.69322577073,-1301.9,19434,53.081
1372,1,26722.9898771615,-1576.83448933557,-1297,14555,53.103
1373,1,26708.960768126,-1575.92280731444,-1305.7,15346,53.14
1374,1,26697.9570256663,-1577.04545861805,-1291.6,16382,53.039
1375,1,26702.9957325598,-1580.09273921951,-1302.3,15444,53.113
1376,1,26711.9861347018,-1577.95714063918,-1304.1,17748,53.077
1377,1,26705.8925527577,-1569.76917471242,-1306.4,16737,53.145
1378,1,26715.9806787428,-1576.89356073466,-1298.3,17526,53.147
1379,1,26717.886897079,-1567.60825981819,-1300.4,13959,53.076
1380,1,26712.8589023837,-1565.59080403605,-1309.1,18966,53.203
1381,1,26710.9526840475,-1574.87610495252,-1310.3,17474,53.211
1382,1,26707.9701662644,-1576.96107090506,-1303.8,21178,53.161
1383,1,26714.0208994158,-1581.02973755454,-1303.9,13378,53.199
1384,1,26706.8295936285,-1563.58178702521,-1303.2,16882,53.122
1385,1,26714.8722427015,-1566.60375131277,-1300.5,18562,53.171
1386,1,26708.8322217481,-1563.56490948261,-1305.2,16053,53.122
1387,1,26705.0519216702,-1585.22498577351,-1293.3,12609,53.146
1389,1,26709.972794384,-1576.94419336246,-1297.9,18205,53.171
1390,1,26709.0357535131,-1583.13158104967,-1302.9,15896,53.239
1391,1,26719.0060453186,-1578.9278940594,-1297.8,12594,53.154
1392,1,26707.9808784625,-1577.99089572438,-1306.4,15517,53.183
1393,1,26714.9365158904,-1572.78270022869,-1303.2,17090,53.234
1394,1,26717.951170268,-1573.78720873411,-1297.2,16804,53.26
1395,1,26717.8654726827,-1565.54861017956,-1284,17179,53.149
1396,1,26712.8053413929,-1560.44167993946,-1300.6,16388,53.222
1397,1,26711.9861347018,-1577.95714063918,-1291.4,14009,53.129
1398,1,26717.0569781897,-1584.0938956986,-1302.2,16682,53.178
1399,1,26708.960768126,-1575.92280731444,-1294.2,15463,53.162
1400,1,26713.9566262269,-1574.85078863862,-1298.4,15193,53.169
1401,1,26710.9098352549,-1570.75680567525,-1293.9,12674,53.217
1402,1,26712.9124633745,-1570.73992813265,-1307.1,13603,53.269
1403,1,26717.9083214753,-1569.66790945683,-1301.3,13396,53.237
1404,1,26710.9741084438,-1576.93575459116,-1305.4,17449,53.276
1405,1,26710.9741084438,-1576.93575459116,-1296.8,17280,53.151
1406,1,26715.787859176,-1558.35671398692,-1307,21868,53.226
1407,1,26709.9085211951,-1570.76524444655,-1303.8,19135,53.199
1408,1,26721.9135777146,-1569.63415437163,-1294.6,21374,53.222
1409,1,26700.9181190531,-1572.90084302688,-1299.6,22583,53.299
1410,1,26718.9203477333,-1570.68929550485,-1300.1,19298,53.241
1411,1,26707.0224131954,-1582.11863377295,-1293,15316,53.307
1412,1,26708.960768126,-1575.92280731444,-1299.1,11878,53.234
1413,1,26720.9444002492,-1572.73206760089,-1299.4,19327,53.314
1414,1,26694.9423712887,-1576.04095011263,-1295.1,12263,53.097
1415,1,26722.9470283688,-1572.71519005829,-1300.2,17829,53.216
1416,1,26716.7891732358,-1558.34827521562,-1306.5,13892,53.3
1417,1,26702.8778983801,-1568.764666207,-1285.4,14430,53.268
1418,1,26713.9352018306,-1572.79113899999,-1294.3,14367,53.197
1419,1,26710.9741084438,-1576.93575459116,-1301.3,17455,53.217
1420,1,26704.966224085,-1576.98638721896,-1299.2,15246,53.287
1421,1,26714.9365158904,-1572.78270022869,-1283.8,11776,53.209
1423,1,26712.9231755726,-1571.76975295197,-1300,14269,53.241
1424,1,26723.8626448434,-1564.46815273244,-1293.4,18773,53.219
1425,1,26702.9207471727,-1572.88396548428,-1302.2,17622,53.288
1426,1,26701.9301453111,-1573.9222290749,-1296.1,19076,53.255
1427,1,26706.9152912138,-1571.82038557976,-1295.7,18632,53.306
1428,1,26712.9445999689,-1573.8294025906,-1287.4,17211,53.26
1429,1,26710.9741084438,-1576.93575459116,-1299.6,13594,53.223
1430,1,26709.8978089969,-1569.73541962723,-1293.9,16116,53.26
1431,1,26714.840106107,-1563.51427685482,-1293.1,18060,53.31
1432,1,26705.9675381448,-1576.97794844766,-1296.9,20189,53.245
1433,1,26707.8630442828,-1566.66282271187,-1302.2,18650,53.251
1434,1,26718.8025135536,-1559.36122249234,-1295,15062,53.244
1435,1,26712.9124633745,-1570.73992813265,-1295.6,18645,53.298
1436,1,26711.8147395313,-1561.47994353007,-1290.9,16094,53.228
1437,1,26709.8656724024,-1566.64594516927,-1301.1,15011,53.291
1438,1,26717.8333360882,-1562.4591357216,-1291.1,16302,53.184
1439,1,26713.8816408398,-1567.64201490339,-1297.7,12015,53.178
1440,1,26705.8068551724,-1561.53057615787,-1295,13103,53.335
1441,1,26716.9177196137,-1570.70617304745,-1295.8,14688,53.282
1442,1,26721.9242899127,-1570.66397919095,-1294.8,14303,53.307
1443,1,26701.9301453111,-1573.9222290749,-1289.9,19275,53.323
1444,1,26715.9056933557,-1569.68478699943,-1288.5,18083,53.263
1445,1,26718.8025135536,-1559.36122249234,-1295.7,18025,53.269
1446,1,26722.8934673781,-1567.5660659617,-1289.5,18269,53.308
1447,1,26702.942171569,-1574.94361512292,-1275.4,19281,53.288
1448,1,26713.9566262269,-1574.85078863862,-1290.1,19213,53.336
1449,1,26707.9701662644,-1576.96107090506,-1272.8,12713,53.317
1450,1,26718.9096355351,-1569.65947068553,-1289.5,14242,53.381
1451,1,26707.9487418681,-1574.90142126642,-1281.5,14944,53.393
1452,1,26702.9743081635,-1578.03308958087,-1279.9,14244,53.352
1453,1,26704.9983606794,-1580.07586167691,-1288.3,13595,53.364
1454,1,26713.9459140287,-1573.82096381931,-1289,14449,53.355
1455,1,26702.7707763985,-1558.46641801382,-1275.5,14581,53.87
1456,1,26714.840106107,-1563.51427685482,-1282.9,16533,53.388
1457,1,26724.917519894,-1569.60883805774,-1278.6,16390,53.383
1458,1,26714.9365158904,-1572.78270022869,-1294.3,17535,53.317
1459,1,26718.8239379499,-1561.42087213098,-1281,18461,53.37
1460,1,26711.9218615128,-1571.77819172326,-1276.5,17076,53.352
1461,1,26700.9395434494,-1574.96049266551,-1281,17358,53.316
1462,1,26707.0117009972,-1581.08880895363,-1290.5,14747,53.385
1463,1,26710.9633962456,-1575.90592977184,-1285.7,17962,53.464
1464,1,26706.9581400064,-1575.93968485704,-1272.5,14266,53.848
1465,1,26698.9369153298,-1574.97737020811,-1285.7,14809,53.381
1466,1,26710.9955328401,-1578.9954042298,-1278.9,16563,53.438
1467,1,26712.9660243652,-1575.88905222924,-1282.2,15766,53.343
1468,1,26704.8698143015,-1567.71796384508,-1283.1,16578,53.365
1469,1,26709.9513699877,-1574.88454372382,-1274.2,18618,53.372
1470,1,26700.9502556476,-1575.99031748483,-1287.2,17954,53.425
1471,1,26703.9220612325,-1572.87552671298,-1267,13462,53.399
1472,1,26713.8709286416,-1566.61219008407,-1287,13964,53.445
1473,1,26722.957740567,-1573.74501487761,-1277.2,14559,53.444
1474,1,26708.0558638496,-1585.19966945961,-1280.3,18339,53.451
1475,1,26707.8630442828,-1566.66282271187,-1258.2,16800,53.495
1476,1,26705.8818405595,-1568.7393498931,-1285.5,13736,53.45
1477,1,26719.9752227839,-1575.82998083015,-1277.7,12839,53.405
1478,1,26709.9192333932,-1571.79506926586,-1269.4,17563,53.496
1479,1,26703.9006368362,-1570.81587707434,-1255.7,13775,53.847
1480,1,26699.8739562007,-1568.7899825209,-1287.8,13977,53.499
1481,1,26710.9526840475,-1574.87610495252,-1279.1,14676,53.45
1482,1,26703.9434856288,-1574.93517635162,-1282.8,13954,53.43
1483,1,26706.0639479282,-1586.24637182153,-1284.4,16756,53.572
1484,1,26715.8414201668,-1563.50583808352,-1256.2,15500,53.89
1485,1,26704.9340874905,-1573.896912761,-1266.4,19211,53.514
1486,1,26715.9485421484,-1573.80408627671,-1270.1,15245,53.507
1487,1,26696.987848201,-1580.14337184731,-1270.8,13672,53.462
1488,1,26701.9301453111,-1573.9222290749,-1260.1,16400,54.024
1489,1,26694.9423712887,-1576.04095011263,-1259.6,19270,53.546
1490,1,26714.9043792959,-1569.69322577073,-1264.2,16599,53.486
1491,1,26711.9432859091,-1573.8378413619,-1250.9,16848,53.515
1492,1,26697.9463134682,-1576.01563379873,-1278.7,16457,53.403
1493,1,26702.9207471727,-1572.88396548428,-1281.6,17868,53.584
1494,1,26703.9327734307,-1573.9053515323,-1253.1,16714,53.371
1495,1,26716.7891732358,-1558.34827521562,-1263.7,19556,53.989
1496,1,26709.9192333932,-1571.79506926586,-1261.8,18819,53.478
1497,1,26702.9100349746,-1571.85414066496,-1274.5,15956,53.429
1498,1,26705.9032649558,-1570.79899953174,-1264.3,18995,53.486
1499,1,26701.8872965184,-1569.80292979762,-1272.8,18076,53.494
1500,1,26712.8160535911,-1561.47150475878,-1274.8,17293,53.53
1501,1,26709.8978089969,-1569.73541962723,-1264.1,19353,53.52
1502,1,26705.6568843982,-1547.11302868741,-1282.1,18644,53.966
1503,1,26709.833535808,-1563.55647071131,-1274.9,14332,53.502
1504,1,26714.8722427015,-1566.60375131277,-1265.7,13499,53.497
1505,1,26707.8416198865,-1564.60317307323,-1274.2,15150,53.506
1506,1,26706.8938668175,-1569.76073594112,-1254.7,16286,53.472
1507,1,26709.8121114116,-1561.49682107267,-1267.9,17689,53.541
1508,1,26706.8724424212,-1567.70108630249,-1263.2,17730,53.847
1509,1,26702.9528837672,-1575.97343994224,-1270.4,20911,53.472
1510,1,26707.8523320847,-1565.63299789255,-1282.3,18571,53.555
1511,1,26716.7891732358,-1558.34827521562,-1282,20150,53.573
1512,1,26703.8899246381,-1569.78605225502,-1280.6,16138,53.479
1513,1,26705.9461137485,-1574.91829880902,-1268.2,19447,53.58
1514,1,26709.7906870153,-1559.43717143404,-1279.8,16217,53.997
1515,1,26714.8829548996,-1567.63357613209,-1260.9,19947,53.985
1516,1,26705.8175673706,-1562.56040097719,-1274.9,17167,53.528
1517,1,26713.9030652361,-1569.70166454203,-1276.1,15272,53.51
1518,1,26702.8886105782,-1569.79449102632,-1278.8,18509,54.013
1519,1,26699.8096830117,-1562.61103360499,-1271.6,17241,53.962
1520,1,26700.8538458642,-1566.72189411096,-1272.1,15997,53.445
1521,1,26703.8685002417,-1567.72640261638,-1277.8,13618,53.389
1522,1,26721.8493045256,-1563.45520545572,-1251,15838,53.469
1523,1,26713.8602164435,-1565.58236526475,-1284.1,17314,53.537
1524,1,26710.8134254714,-1561.48838230137,-1274.5,18291,53.978
1525,1,26723.8305082489,-1561.37867827448,-1274.6,15268,53.514
1526,1,26718.8774989407,-1566.56999622758,-1268.2,20943,53.957
1527,1,26703.954197827,-1575.96500117094,-1283.3,15558,53.484
1528,1,26708.9072071352,-1570.77368321784,-1277.9,18756,53.424
1529,1,26709.8870967987,-1568.70559480791,-1278.9,20449,53.511
1530,1,26692.8968943765,-1571.93852837795,-1271.1,16614,53.603
1531,1,26704.8483899052,-1565.65831420645,-1273.2,15457,53.443
1532,1,26700.9074068549,-1571.87101820756,-1270.1,15066,53.615
1533,1,26691.8420193259,-1566.79784305266,-1276,17820,53.567
1534,1,26705.9782503429,-1578.00777326697,-1280.8,13400,53.532
1535,1,26693.9089206345,-1572.95991442597,-1282.8,14549,53.543
1537,1,26719.8681008023,-1565.53173263696,-1255.9,16421,53.99
1538,1,26713.8387920472,-1563.52271562611,-1272.2,15330,53.94
1539,1,26708.8536461445,-1565.62455912125,-1270.5,17182,53.48
1540,1,26693.9303450308,-1575.01956406461,-1275,15635,53.577
1541,1,26706.8403058267,-1564.61161184453,-1277.8,21376,53.563
1542,1,26689.8608156026,-1568.87437023389,-1278.4,17195,53.583
1543,1,26718.9203477333,-1570.68929550485,-1276.8,16394,53.512
1544,1,26703.8256514491,-1563.60710333911,-1269.6,19109,54.008
1545,1,26709.9085211951,-1570.76524444655,-1268.7,18377,53.601
1546,1,26705.8711283614,-1567.70952507378,-1263.4,18327,53.986
1547,1,26707.8844686791,-1568.72247235051,-1253.4,15172,53.592
1548,1,26697.9141768737,-1572.92615934077,-1265.9,16874,53.576
1549,1,26693.8553596437,-1567.81079032938,-1274.4,15279,53.565
1550,1,26695.7830023762,-1560.58513905155,-1274.1,17901,53.575
1551,1,26704.8483899052,-1565.65831420645,-1264.4,14390,53.578
1552,1,26697.796342694,-1561.59808632827,-1262.4,16140,53.559
1553,1,26713.0088731579,-1580.00835150652,-1260.6,15186,53.52
1554,1,26702.8350495875,-1564.64536692973,-1265.9,15485,53.597
1555,1,26711.6969053515,-1550.15187051757,-1265.3,18179,53.937
1556,1,26710.8669864622,-1566.63750639797,-1270.6,14459,53.509
1557,1,26712.7946291947,-1559.41185512014,-1274.4,19123,53.696
1558,1,26702.8671861819,-1567.73484138768,-1253.1,16690,53.837
1559,1,26714.8829548996,-1567.63357613209,-1261.8,16469,53.586
1560,1,26709.769262619,-1557.3775217954,-1271.5,13970,53.524
1561,1,26716.8962952174,-1568.64652340881,-1260.6,15504,53.571
1562,1,26712.8589023837,-1565.59080403605,-1283.1,16524,53.586
1563,1,26716.9819928026,-1576.88512196336,-1280.3,17839,53.614
1564,1,26706.9260034119,-1572.85021039908,-1283.2,15801,53.555
1565,1,26714.9365158904,-1572.78270022869,-1282.7,13991,53.656
1566,1,26701.8337355277,-1564.65380570103,-1255.9,13444,54.004
1567,1,26704.7734045181,-1558.44954047122,-1279.4,14818,53.597
1568,1,26712.9981609597,-1578.9785266872,-1277.5,17337,53.586
1569,1,26706.8403058267,-1564.61161184453,-1277.8,15129,53.509
1570,1,26695.8472755651,-1566.76408796746,-1259.3,17156,53.806
1571,1,26700.8966946568,-1570.84119338824,-1271.4,18276,53.633
1572,1,26703.8256514491,-1563.60710333911,-1278.6,17227,53.555
1573,1,26698.8619299427,-1567.76859647288,-1278.2,15129,53.575
1574,1,26714.840106107,-1563.51427685482,-1260.7,16600,53.581
1575,1,26707.8951808773,-1569.75229716982,-1279.1,17042,53.55
1576,1,26699.8632440025,-1567.76015770158,-1268.5,18656,54.023
1577,1,26704.8805264997,-1568.7477886644,-1267,18726,53.557
1578,1,26696.7736042378,-1559.54687546093,-1287.5,16359,53.541
1579,1,26711.8897249183,-1568.68871726531,-1273.2,14074,54.05
1580,1,26693.87678404,-1569.87043996801,-1281.3,14301,53.509
1581,1,26690.7871442753,-1561.65715772736,-1260.5,13665,53.421
1582,1,26714.7651207199,-1556.30550311959,-1262.4,16767,53.95
1583,1,26699.895380597,-1570.84963215954,-1261.2,17513,53.524
1584,1,26698.8297933482,-1564.67912201493,-1257.3,18638,53.926
1585,1,26693.9731938234,-1579.13886334189,-1262.7,20578,53.959
1586,1,26703.8363636473,-1564.63692815843,-1277.1,14969,53.366
1587,1,26707.8844686791,-1568.72247235051,-1271.7,14940,53.441
1588,1,26700.9931044402,-1580.10961676211,-1271.5,16086,53.514
1589,1,26707.809483292,-1561.51369861527,-1264.3,19337,53.526
1590,1,26689.8608156026,-1568.87437023389,-1252,19285,53.473
1591,1,26706.9045790156,-1570.79056076044,-1272.2,23571,53.522
1592,1,26702.8993227764,-1570.82431584564,-1268.2,16934,53.509
1593,1,26700.8324214679,-1564.66224447233,-1273.8,16128,53.539
1594,1,26702.8350495875,-1564.64536692973,-1255.2,13806,53.523
1595,1,26704.8055411126,-1561.53901492917,-1270,12419,53.91
1596,1,26705.9032649558,-1570.79899953174,-1253.5,16395,53.509
1597,1,26701.855159924,-1566.71345533967,-1260.7,16371,53.488
1598,1,26696.8378774268,-1565.72582437684,-1264.1,15354,53.501
1599,1,26706.8510180249,-1565.64143666385,-1267.1,17128,53.523
1600,1,26709.8549602043,-1565.61612034995,-1256,18606,53.51
1601,1,26700.8217092697,-1563.632419653,-1259.4,18457,53.688
1602,1,26704.8591021034,-1566.68813902577,-1261.7,15911,53.49
1603,1,26695.9651097449,-1578.09216097997,-1251.2,20258,53.525
1604,1,26724.853246705,-1563.42988914182,-1258.4,19758,53.958
1605,1,26711.9004371165,-1569.71854208463,-1277.5,15729,53.43
1606,1,26712.8910389782,-1568.68027849401,-1253.5,18359,53.914
1607,1,26705.9032649558,-1570.79899953174,-1274,21758,53.571
1608,1,26707.9594540662,-1575.93124608574,-1259.4,16914,53.571
1609,1,26694.7816883164,-1560.59357782285,-1270.6,18612,53.578
1610,1,26705.8282795687,-1563.59022579651,-1244.4,16759,53.929
1611,1,26715.8307079686,-1562.4760132642,-1257.5,18433,53.969
1612,1,26711.8254517294,-1562.50976834939,-1274.5,17053,53.435
1613,1,26710.9419718493,-1573.8462801332,-1247,19688,54.038
1614,1,26694.8995224961,-1571.92165083535,-1277.9,18205,53.452
1615,1,26718.7918013554,-1558.33139767303,-1272.9,14395,53.893
1616,1,26693.9196328326,-1573.98973924529,-1256.3,15002,53.396
1617,1,26702.8886105782,-1569.79449102632,-1275.8,16327,53.454
1618,1,26702.8564739838,-1566.70501656837,-1278.3,16613,53.475
1619,1,26704.7412679237,-1555.36006601326,-1275.9,18898,53.433
1620,1,26694.8031127127,-1562.65322746148,-1260.4,17968,53.416
1621,1,26709.8549602043,-1565.61612034995,-1269.7,12777,53.418
1622,1,26690.8942662569,-1571.95540592055,-1266,12083,53.421
1624,1,26703.8899246381,-1569.78605225502,-1282.1,13610,53.44
1625,1,26710.8241376696,-1562.51820712069,-1262.2,16639,53.456
1626,1,26706.0425235319,-1584.18672218289,-1273.4,12032,53.492
1628,1,26699.8203952099,-1563.6408584243,-1268.7,12811,53.908
1630,1,26704.9233752923,-1572.86708794168,-1265,15018,53.386
1631,1,26707.8416198865,-1564.60317307323,-1265.6,14732,53.392
1632,1,26706.0318113337,-1583.15689736357,-1267.9,17328,53.359
1633,1,26701.9301453111,-1573.9222290749,-1283.2,17808,53.428
1635,1,26702.8243373893,-1563.61554211041,-1263,13188,53.406
1636,1,26701.855159924,-1566.71345533967,-1270.3,19837,53.489
1637,1,26706.8510180249,-1565.64143666385,-1267.3,23624,53.465
1638,1,26711.8897249183,-1568.68871726531,-1264.1,18187,53.425
1639,1,26701.855159924,-1566.71345533967,-1258.5,17105,53.34
1640,1,26702.8886105782,-1569.79449102632,-1255.8,18948,53.36
1641,1,26711.8361639276,-1563.53959316871,-1265.5,16022,53.733
1642,1,26714.8508183051,-1564.54410167414,-1269.4,15496,53.738
1643,1,26701.8658721221,-1567.74328015898,-1275.6,14806,53.35
1644,1,26705.9246893521,-1572.85864917038,-1266.2,16638,53.351
1645,1,26701.8980087166,-1570.83275461694,-1260.1,14225,53.316
1646,1,26698.8619299427,-1567.76859647288,-1264.6,17556,53.326
1647,1,26694.7924005146,-1561.62340264216,-1236.7,17560,53.707
1648,1,26693.8874962382,-1570.90026478733,-1254.6,19068,53.347
1649,1,26709.7906870153,-1559.43717143404,-1272.9,19020,53.913
1650,1,26695.9008365559,-1571.91321206405,-1267.5,18365,53.299
1651,1,26704.8698143015,-1567.71796384508,-1263.7,16193,53.324
1652,1,26701.9301453111,-1573.9222290749,-1281.9,17695,53.385
1653,1,26704.901950896,-1570.80743830304,-1286.3,16988,53.339
1654,1,26706.9260034119,-1572.85021039908,-1279.2,13107,53.732
1655,1,26705.8711283614,-1567.70952507378,-1274.4,15924,53.286
1656,1,26704.7734045181,-1558.44954047122,-1276.6,16934,53.33
1657,1,26707.9487418681,-1574.90142126642,-1281.6,17369,53.284
1658,1,26701.9515697074,-1575.98187871353,-1258,16039,53.271
1659,1,26699.8846683988,-1569.81980734022,-1275,13605,53.381
1660,1,26700.8324214679,-1564.66224447233,-1283.9,13945,53.243
1661,1,26699.9168049933,-1572.90928179818,-1277.9,12291,53.168
1662,1,26700.9074068549,-1571.87101820756,-1284.4,13354,53.248
1663,1,26702.8136251912,-1562.58571729109,-1281.8,17055,53.35
1664,1,26698.744095763,-1556.44052346038,-1280.6,14740,53.699
1665,1,26713.8602164435,-1565.58236526475,-1290.5,15917,53.289
1666,1,26715.787859176,-1558.35671398692,-1276.9,16856,53.683
1667,1,26704.8805264997,-1568.7477886644,-1269.3,16862,53.295
1668,1,26712.9767365634,-1576.91887704856,-1276.3,18556,53.296
1669,1,26702.7814885967,-1559.49624283313,-1285.1,15958,53.259
1670,1,26703.8577880436,-1566.69657779707,-1263.1,21772,53.216
1671,1,26698.8297933482,-1564.67912201493,-1287.2,17589,53.278
1672,1,26712.8374779874,-1563.53115439741,-1272.3,18253,53.232
1673,1,26700.7681482789,-1558.48329555641,-1280.8,15271,53.257
1675,1,26703.8685002417,-1567.72640261638,-1286.3,13890,53.255
1676,1,26703.954197827,-1575.96500117094,-1291.4,16948,53.307
1677,1,26713.8173676509,-1561.46306598748,-1285.8,19896,53.372
1678,1,26708.8107973518,-1561.50525984397,-1265.3,12552,53.183
1679,1,26720.8158538713,-1560.37416976906,-1277.6,16663,53.255
1680,1,26711.868300522,-1566.62906762667,-1280.1,21615,53.316
1681,1,26710.8241376696,-1562.51820712069,-1266.8,21826,53.721
1682,1,26714.9900768812,-1577.93182432528,-1280.3,15615,53.226
1683,1,26708.82150955,-1562.53508466329,-1284,18209,53.238
1684,1,26696.8914384176,-1570.87494847344,-1286.4,14472,53.234
1685,1,26710.8562742641,-1565.60768157865,-1295.2,17224,53.218
1686,1,26705.8711283614,-1567.70952507378,-1292.5,13367,53.291
1687,1,26713.8173676509,-1561.46306598748,-1268.8,15061,53.29
1688,1,26693.8339352474,-1565.75114069074,-1279.1,12981,53.229
1689,1,26696.784316436,-1560.57670028025,-1261.1,17913,53.735
1690,1,26712.8589023837,-1565.59080403605,-1286.3,11638,53.223
1691,1,26693.87678404,-1569.87043996801,-1278.9,14163,53.277
1692,1,26696.9342872102,-1574.99424775071,-1284.2,17047,53.278
1693,1,26709.9406577895,-1573.8547189045,-1285.7,13641,53.319
1694,1,26712.9017511763,-1569.71010331333,-1288.2,16569,53.254
1695,1,26696.8807262194,-1569.84512365412,-1300.7,12911,53.244
1696,1,26698.883354339,-1569.82824611152,-1283.8,16858,53.229
1697,1,26712.8910389782,-1568.68027849401,-1283.3,16192,53.308
1698,1,26717.9083214753,-1569.66790945683,-1273.3,19347,53.339
