frames,xnm,ynm,znm,locprec,photons,background,locprecZ,probe
2,17073.4332635898,18779.4821551636,1026.87165254048,48.8092,892.6343,104.5574,101.7054,0
2,24951.7632635898,18841.2921551636,416.967352540478,52.26377,2486.052,99.77454,173.9767,0
2,163.558373589814,19010.6421551636,358.877052540478,88.40443,3015.419,134.6167,111.8394,0
2,20722.9932635898,18969.6321551636,1336.85536254048,43.17313,1564.025,120.2937,77.22682,0
2,24093.9432635898,18945.4421551636,2078.66235254048,53.83706,3131.938,121.0362,111.3466,0
2,25849.2332635898,18979.8321551636,2042.49125254048,66.73911,3592.493,95.9634,182.5397,0
2,26599.9432635898,18939.8621551636,1425.56185254048,57.37368,2605.999,91.00068,616.7282,0
2,29174.8332635898,18960.7121551636,364.439152540478,65.86362,1098.291,65.60886,100.7794,0
2,13896.6332635898,19099.0621551636,1496.81275254048,7.52158,8471.271,93.16229,22.95689,0
2,23506.8532635898,19375.2521551636,766.112352540478,51.48755,2799.03,114.4195,140.8755,0
2,27533.2332635898,19292.3421551636,1982.53995254048,60.49445,1669.252,76.60045,166.5343,0
2,1954.19226358981,19431.4021551636,437.149752540478,56.079,1699.663,118.1168,118.6476,0
2,19067.5732635898,19429.9721551636,1398.80235254048,43.9781,1625.486,114.072,70.89639,0
2,23210.9932635898,19423.7121551636,1605.30725254048,64.7832,2439.037,121.5025,554.7587,0
2,26160.7932635898,19635.8421551636,1974.40805254048,81.01471,2385.953,93.61074,300.6019,0
2,27891.8632635898,19605.9421551636,925.583152540478,48.89184,1586.483,72.6226,111.39,0
2,30595.2132635898,19657.9821551636,444.858552540478,38.55866,947.4281,58.28971,96.94469,0
2,384.207963589814,19763.9821551636,1507.46605254048,60.87465,1662.961,133.9087,232.2525,0
2,1040.29816358981,19770.4421551636,767.074252540478,58.83411,1949.949,126.3161,171.3667,0
2,8276.23326358981,19810.9721551636,1801.52175254048,55.9862,961.9177,95.43539,103.5335,0
2,18794.0132635898,19814.9121551636,1276.35455254048,52.85696,1152.574,111.1461,146.7169,0
2,21083.8432635898,19763.2121551636,530.387452540478,52.19189,2931.599,113.332,108.5174,0
2,21772.9432635898,19726.8621551636,235.27615254048,35.97977,4892.843,116.0865,69.57958,0
2,23440.0332635898,19739.7421551636,1745.64695254048,47.86645,1910.974,123.184,299.2507,0
2,25838.0532635898,19794.7921551636,1176.27950254048,57.55468,2243.813,94.57561,120.8372,0
2,26587.4432635898,19778.6921551636,134.23015254048,22.17781,2484.492,95.29904,64.16335,0
2,26576.1532635898,19783.0721551636,144.52815254048,20.49657,2504.949,89.93684,60.17059,0
2,10433.2832635898,19896.3921551636,2218.34595254048,15.6135,13609.01,97.63081,34.90298,0
2,24467.7032635898,19956.9921551636,241.61715254048,45.61884,4921.45,117.0034,64.89252,0
2,25387.6632635898,19938.5421551636,2084.99345254048,59.03622,2836.633,107.967,146.4166,0
2,17112.6432635898,20117.9921551636,1581.23965254048,54.36921,942.5003,107.5996,153.4312,0
2,23187.5332635898,20101.0321551636,980.043652540478,56.33741,1666.619,126.2311,157.1996,0
2,24977.5532635898,20060.9521551636,277.545652540478,51.5629,4007.991,114.9866,74.43998,0
2,728.611263589814,20198.4421551636,589.394952540478,81.30857,2794.594,128.9122,470.2195,0
2,1515.91126358981,20291.2621551636,362.389952540478,60.74432,2107.689,124.162,131.8601,0
2,20549.3732635898,20247.8921551636,1186.30028254048,53.20789,1266.183,120.6419,98.18324,0
2,26634.0332635898,20199.0121551636,2127.14685254048,53.99358,2256.032,93.1372,105.8813,0
2,28079.5932635898,20282.3521551636,952.737452540478,56.45147,1113.65,69.82809,146.9868,0
2,9798.26326358981,20407.2221551636,1132.25825254048,42.4975,2633.664,96.16664,154.4545,0
2,20075.7732635898,20392.3321551636,464.291252540478,38.54113,2539.626,122.0119,85.88709,0
2,150.902023589814,20647.1021551636,1576.33605254048,53.72517,3104.533,131.0575,120.5771,0
2,8509.02626358981,20554.4821551636,339.951952540478,56.39355,1371.112,97.84038,82.22465,0
2,20985.8932635898,20536.0521551636,982.972052540478,54.83934,1534.551,119.2808,100.9025,0
2,21637.4432635898,20586.9221551636,1003.04475254048,48.90079,2064.576,121.2003,84.0938,0
2,27611.1232635898,20554.7721551636,298.400052540478,71.56831,1966.758,76.82398,99.21,0
2,1639.32426358981,20705.0421551636,1658.92735254048,54.08785,1696.856,123.3413,190.1952,0
2,17412.4432635898,20716.2621551636,501.811952540478,60.19771,1340.961,111.4214,138.8993,0
2,26947.6532635898,20865.1221551636,477.807552540478,61.15884,1932.596,86.09803,141.3984,0
2,176.735483589814,21039.8421551636,616.683952540478,82.05225,2088.734,134.9428,276.9322,0
2,27865.5132635898,21065.6621551636,1994.66995254048,59.98334,1537.683,75.08225,129.6047,0
2,18170.6332635898,21196.0921551636,329.932552540478,59.44519,1663.226,109.2866,109.307,0
2,21013.9132635898,21233.0821551636,2090.19835254048,59.98441,1714.387,121.2758,202.8476,0
2,23010.1132635898,21227.5921551636,1889.08475254048,43.94671,2196.428,124.3276,87.91895,0
2,25645.8932635898,21220.2021551636,188.48715254048,12.81537,13752.34,116.0683,44.47956,0
2,26468.9732635898,21230.4021551636,671.223252540478,27.15945,869.4775,90.78596,61.46127,0
2,10625.6032635898,21413.1821551636,2198.38215254048,43.90311,1814.817,99.64874,75.93479,0
2,18284.5232635898,21541.7721551636,1487.08505254048,59.84408,1578.921,110.38,685.6057,0
2,27306.0432635898,21590.4721551636,1443.87095254048,22.29183,858.5689,84.21741,46.29152,0
2,11448.5532635898,21705.0121551636,367.824152540478,44.65724,1935.018,95.64991,107.5174,0
2,176.161843589814,21862.9021551636,1224.57385254048,71.89857,1806.581,135.1312,291.0109,0
2,740.948163589814,21860.6421551636,595.712552540478,58.79874,1942.506,126.7351,159.3996,0
2,27095.0632635898,21787.7421551636,2065.76115254048,59.77248,1443.844,85.83961,124.8354,0
2,1495.47026358981,22004.4321551636,2184.77415254048,52.84873,1914.058,125.4751,101.4609,0
2,10591.6732635898,22118.5721551636,2085.85715254048,16.50283,4019.879,96.29198,42.2202,0
2,14693.8032635898,22196.6221551636,2213.90785254048,49.5873,1976.891,96.34811,70.14275,0
2,18002.5132635898,22144.0421551636,858.786352540478,56.46855,1040.575,111.7288,102.6591,0
2,22464.9232635898,22172.3921551636,429.035252540478,56.6091,1705.809,123.0727,111.2945,0
2,800.380963589814,22346.8221551636,2199.84915254048,71.94037,2202.03,125.6443,149.5647,0
2,14458.0032635898,22320.6521551636,240.07415254048,65.0986,1759.53,99.1925,91.8378,0
2,18756.3532635898,22339.1421551636,1650.65405254048,55.15991,1136.912,114.4568,117.7967,0
2,404.637563589814,22475.1221551636,504.413852540478,63.06168,2392.751,127.3143,214.2452,0
2,10554.3132635898,22432.9621551636,405.685852540478,60.53031,1914.553,93.45486,93.13876,0
2,13946.7432635898,22506.0721551636,566.130752540478,60.21865,1446.473,98.22977,167.567,0
2,25575.6832635898,22452.5421551636,1829.68315254048,49.3401,2088.986,110.5324,129.788,0
2,15451.4832635898,22624.1421551636,2094.56475254048,10.23245,12117.22,105.8184,22.42331,0
2,10564.5432635898,22764.2421551636,707.881252540478,48.57737,1201.797,93.54073,98.32076,0
2,145.016933589814,22942.8221551636,1028.37775254048,76.38815,2541.474,131.1335,166.8465,0
2,10880.4832635898,22944.8021551636,1541.89025254048,17.51529,3658.578,96.9424,30.32769,0
2,15066.6932635898,23005.8021551636,1338.92118254048,36.39045,2609.104,105.7015,74.5631,0
2,27886.1732635898,23003.6521551636,693.826952540478,42.99385,3207.728,78.26258,95.40816,0
2,27649.6032635898,23089.6421551636,792.469152540478,35.7697,3288.951,86.37621,417.7278,0
2,150.802563589814,23293.1321551636,981.158752540478,82.7166,2597.697,136.2067,184.7971,0
2,6873.67226358981,23304.7021551636,1649.70935254048,55.31127,774.8074,96.58395,122.3997,0
2,25536.1232635898,23249.5721551636,367.870652540478,65.70016,2345.964,110.9847,122.6991,0
2,26457.2132635898,23281.9121551636,409.952052540478,47.68118,2982.177,101.8312,129.7622,0
2,18795.7832635898,23418.0221551636,970.408152540478,38.17116,1588.506,113.8962,64.36171,0
2,25061.8132635898,23653.5021551636,1409.73705254048,18.42032,3300.203,118.5486,35.33103,0
2,28022.1732635898,23538.3921551636,444.390452540478,54.30124,2987.719,73.56207,161.7945,0
2,26804.4832635898,24134.8721551636,1395.61665254048,43.31877,2379.763,100.0302,87.6049,0
2,28567.6132635898,24103.4721551636,536.238352540478,60.42271,2034.731,67.68639,142.8081,0
2,374.190463589814,24234.5721551636,1459.96545254048,63.05739,1740.662,130.7183,188.1531,0
2,13597.0532635898,24260.4321551636,1688.62345254048,41.28368,1807.172,101.9014,83.83607,0
2,14048.3432635898,24229.4121551636,1048.38255254048,40.38826,1839.094,104.6787,64.37238,0
2,11451.5632635898,24379.8521551636,1663.79335254048,15.72746,5436.434,89.85744,26.76357,0
2,19540.9332635898,24567.0221551636,516.785952540478,33.35169,4653.149,120.0234,63.90639,0
2,156.165763589814,24873.3921551636,795.747552540478,71.90726,2148.122,137.0781,272.9503,0
2,13853.9132635898,24844.4421551636,2237.13975254048,51.29206,2159.698,102.8047,65.95061,0
2,17559.5732635898,25086.1721551636,1549.91155254048,28.95052,942.1345,115.6079,54.65231,0
2,26804.1732635898,25052.7421551636,933.508852540478,48.27158,2466.491,105.1734,81.59892,0
2,27804.9332635898,24974.0721551636,145.73915254048,22.06962,7638.081,80.77004,38.57952,0
2,13327.5132635898,25219.7521551636,2107.72515254048,9.799784,14195.28,98.98557,24.73424,0
2,17925.2232635898,25133.2121551636,888.410452540478,10.45553,9134.75,115.2374,21.36902,0
2,20362.1732635898,25150.8421551636,965.879652540478,60.41983,2997.476,120.9028,557.395,0
2,21307.6932635898,25208.4121551636,1666.74825254048,47.21814,1360.247,122.7046,485.0703,0
2,28204.2632635898,25181.9021551636,2000.76695254048,45.23625,3836.768,72.43641,121.2182,0
2,18266.5732635898,25304.8521551636,2176.90435254048,69.02563,2264.314,116.4096,114.6475,0
2,26670.8832635898,25367.8721551636,2064.50155254048,27.34373,5991.088,107.4962,58.80934,0
2,27081.7432635898,25304.3421551636,1331.56080254048,47.50105,3041.537,99.40816,90.66262,0
2,28814.6732635898,25314.0821551636,1839.18595254048,55.23516,1751.972,61.98753,159.881,0
2,252.226363589814,25536.8721551636,1567.99795254048,45.35381,2004.053,134.0218,113.9768,0
2,27639.6232635898,25497.8321551636,239.72215254048,46.23845,6203.806,90.12347,100.1949,0
2,12355.0132635898,25582.8721551636,678.179352540478,39.77612,3395.732,91.09998,48.91828,0
2,12877.2132635898,25653.5921551636,1376.81585254048,33.02953,2205.124,91.88882,65.27701,0
2,18652.4732635898,25662.1421551636,708.883852540478,53.91389,3880.139,122.9189,183.673,0
2,19428.8332635898,25807.2221551636,654.377852540478,62.01698,2767.328,124.3744,138.7306,0
2,21186.4532635898,25861.8421551636,1063.92735254048,41.49787,1855.72,127.6096,63.31424,0
2,15852.6332635898,25927.5721551636,289.622552540478,54.2364,1526.261,113.7893,90.67245,0
2,17719.3332635898,25951.5021551636,848.400452540478,66.58154,2142.748,121.5585,187.8205,0
2,26811.7432635898,25967.7621551636,1850.27515254048,57.35496,2866.935,101.179,107.8419,0
2,16972.7132635898,26139.5121551636,288.168452540478,50.78436,2652.266,117.6743,83.52447,0
2,19919.3932635898,26126.5721551636,291.482452540478,51.58319,5238.485,130.3599,89.06145,0
2,420.478963589814,26289.5221551636,467.016852540478,61.35921,2071.822,131.868,194.2614,0
2,13337.9332635898,26343.6221551636,377.037352540478,40.47684,1644.048,98.90549,102.9632,0
2,20713.5732635898,26339.3821551636,608.545652540478,54.78883,3298.472,129.7676,111.6695,0
2,14207.0032635898,26490.9821551636,1855.14915254048,13.23056,12579.56,97.85972,28.96613,0
2,27932.5032635898,26423.7321551636,845.263452540478,36.7778,2178.124,76.89582,85.25531,0
2,35316.8232635898,26498.6821551636,544.811752540478,57.72139,974.8469,49.91223,103.5148,0
2,18054.7632635898,26567.9721551636,609.777652540478,71.3418,2396.817,125.7646,299.2309,0
2,26174.8332635898,26633.2621551636,1744.14235254048,62.19366,1383.309,108.9591,139.1151,0
2,30519.2932635898,26685.5021551636,1676.33895254048,18.32183,523.2974,56.20886,35.50933,0
2,150.872043589814,26785.0921551636,1305.20216254048,90.20412,1655.161,135.2409,454.9368,0
2,1348.58326358981,26921.2221551636,1571.18685254048,63.37526,1200.446,125.3974,227.8706,0
2,14222.9932635898,26959.3321551636,1386.01725254048,11.13236,7502.033,94.18118,28.21844,0
2,20227.2432635898,26863.7721551636,254.811452540478,57.81423,3226.383,127.7869,67.64765,0
2,11329.9232635898,27063.1321551636,328.093052540478,55.99885,1323.698,86.93948,100.9888,0
2,14508.1632635898,27025.0321551636,464.634952540478,50.81792,4307.404,98.91433,117.8741,0
2,18653.1532635898,27137.0321551636,2132.08065254048,53.96721,2349.186,129.5501,115.1569,0
2,28330.3832635898,27149.0521551636,1423.60095254048,38.46726,3633.72,83.10378,162.4307,0
2,39167.5532635898,27123.1921551636,1909.07865254048,55.86241,640.8113,49.96487,164.8609,0
2,171.453713589814,27237.9721551636,1461.04285254048,71.29509,1636.723,135.0447,299.1154,0
2,15639.3332635898,27220.6221551636,2098.41025254048,34.84046,4507.387,113.1016,84.62318,0
2,25248.4832635898,27215.5521551636,2086.52835254048,60.28921,1882.532,118.5627,198.7681,0
2,26509.5432635898,27208.4021551636,875.094852540478,37.53617,1230.342,104.4669,127.2586,0
2,26773.8432635898,27219.2921551636,1663.33665254048,49.66422,2146.456,101.5191,126.6867,0
2,27587.9832635898,27166.0221551636,253.139652540478,40.66505,4220.892,84.31603,48.4524,0
2,680.589663589814,27406.8621551636,2152.11565254048,54.46062,1939.04,128.9292,237.5224,0
2,1404.42926358981,27428.8821551636,484.616752540478,62.61295,1162.531,125.369,155.7611,0
2,12253.4032635898,27410.2321551636,756.291352540478,45.1209,904.7487,88.53526,64.31103,0
2,18835.9532635898,27383.6121551636,2058.40135254048,25.53646,1675.678,132.3963,97.31439,0
2,23528.0732635898,27397.3821551636,270.435752540478,51.92622,1820.161,121.8553,149.3933,0
2,28606.7532635898,27383.3121551636,957.577452540478,44.53909,2191.271,73.06242,121.7618,0
2,14885.5032635898,27564.1721551636,1428.53335254048,24.7128,1114.221,103.3387,73.81041,0
2,20358.6532635898,27626.3621551636,521.643052540478,18.19043,11325.62,132.4521,36.98318,0
2,20757.2632635898,27541.6421551636,1199.69218254048,53.65923,2464.059,130.8524,108.5901,0
2,36055.3332635898,27550.8121551636,996.509052540478,45.2767,840.5118,52.12173,69.4567,0
2,1150.18426358981,27744.2621551636,1950.90625254048,65.96418,1441.404,125.5666,343.1396,0
2,12703.1232635898,27748.3321551636,418.594352540478,58.78815,1224.528,88.43267,92.80145,0
2,15391.5832635898,27735.8121551636,1801.63365254048,16.24168,10170.86,106.48,34.57298,0
2,160.126373589814,28044.0821551636,1160.27257254048,80.83252,1777.77,132.1246,269.8808,0
2,12873.9932635898,28035.6521551636,473.171152540478,62.31283,1190.485,84.75905,131.6083,0
2,15330.6532635898,27989.5221551636,191.26415254048,28.31002,1106.677,102.3241,75.51855,0
2,20504.5932635898,28002.4821551636,1665.13065254048,32.02675,1789.806,126.7886,83.85072,0
2,22622.9932635898,28102.6221551636,1422.03235254048,39.39732,1625.82,127.6508,89.05004,0
2,23996.0332635898,28035.5621551636,1855.86285254048,49.79593,1638.679,118.9474,119.7427,0
2,16129.8432635898,28197.7721551636,439.454452540478,46.7093,1921.827,114.1564,86.72514,0
2,24609.5932635898,28211.6221551636,1073.08455254048,48.65711,1493.551,116.997,88.45842,0
2,27501.2732635898,28273.6721551636,1110.55485254048,12.92511,4133.324,89.9427,26.51592,0
2,15181.6232635898,28322.3021551636,1415.03775254048,62.42394,1877.782,101.3797,121.9841,0
2,20358.0132635898,28440.1721551636,549.445452540478,12.72616,9114.871,127.7654,26.08842,0
2,144.974103589814,28542.7021551636,970.102652540478,82.30463,2247.241,130.8336,188.3624,0
2,15747.7532635898,28473.9221551636,187.57615254048,31.18357,2461.277,108.5964,73.33299,0
2,20358.2332635898,28456.9121551636,565.966352540478,11.27187,8899.704,123.0294,23.00636,0
2,22955.9032635898,28756.4421551636,258.662652540478,41.96065,2873.06,121.4521,66.98805,0
2,1358.99626358981,28826.0321551636,397.379752540478,60.5237,1641.342,118.2838,211.8268,0
2,13835.5132635898,28868.0721551636,565.406352540478,46.92663,1456.445,87.63174,101.3659,0
2,16908.7832635898,28827.3421551636,566.354552540478,56.16192,2764.627,115.408,137.0522,0
2,17509.8832635898,28781.4221551636,2062.74125254048,27.57913,3065.044,118.8784,70.9208,0
2,26624.3032635898,28921.4321551636,1815.43415254048,20.33394,5910.853,101.3164,45.06369,0
2,27270.1432635898,28903.0021551636,612.284252540478,36.25942,1320.246,88.07052,83.02483,0
2,137.926175589814,28951.2821551636,1690.92105254048,73.46923,2364.59,129.2164,220.5828,0
2,14714.0432635898,28986.0921551636,2167.36925254048,59.74868,2102.104,95.15223,75.2184,0
2,19616.4532635898,28973.0821551636,167.05315254048,51.12209,5784.039,120.7299,57.7906,0
2,28823.5532635898,29016.0421551636,1608.58435254048,50.51691,953.0289,69.53239,148.4885,0
2,17568.4732635898,29153.2021551636,414.224952540478,48.1276,2856.416,112.5682,90.40178,0
2,19117.0132635898,29243.1121551636,1445.98355254048,25.10413,5989.07,117.335,40.14043,0
2,24294.0132635898,29303.6921551636,546.983152540478,58.53384,1858.297,112.8852,119.853,0
2,25062.0632635898,29279.5521551636,1780.37925254048,50.32551,1831.884,112.8419,166.9225,0
2,1790.18326358981,29466.6721551636,1458.87975254048,53.96367,1198.447,108.5943,113.2591,0
2,20342.7432635898,29493.0921551636,1038.35115254048,47.14213,2304.96,118.6581,256.1897,0
2,27187.2432635898,29509.4821551636,463.769452540478,63.50377,3420.367,87.88776,110.3318,0
2,27691.0432635898,29508.7921551636,1595.41365254048,60.37368,1395.954,80.75274,277.9862,0
2,17963.0432635898,29648.2921551636,1560.55675254048,9.845324,8196.051,103.8171,19.94283,0
2,22704.3432635898,29675.2521551636,1516.75645254048,53.1674,1315.53,114.6861,106.2415,0
2,25384.3032635898,29796.6521551636,1774.96745254048,44.15524,2345.422,111.7656,95.85106,0
2,26801.1832635898,29785.8121551636,1422.20925254048,45.1806,2364.725,91.3378,116.3162,0
2,19077.7932635898,29946.6121551636,1693.74095254048,22.46544,4898.648,116.4583,52.10853,0
2,26104.4432635898,29954.4421551636,348.348852540478,23.21762,4056.163,100.2585,71.08316,0
2,389.011763589814,30091.7521551636,977.527652540478,55.55321,917.384,120.1799,252.7804,0
2,17507.0532635898,30079.3421551636,1906.47895254048,63.63564,2743.288,99.13644,436.1381,0
2,27198.8832635898,30091.1321551636,2223.35335254048,56.11015,2589.792,86.28308,68.12653,0
2,34474.5732635898,30113.6921551636,2070.08075254048,58.25464,1134.724,57.63135,100.1062,0
2,35277.7832635898,30104.9521551636,740.866652540478,59.05367,761.1693,63.50116,142.7934,0
2,42689.2432635898,30160.8921551636,1436.12065254048,45.14577,1368.504,51.44752,99.68072,0
2,1639.49426358981,30292.8121551636,1303.65935254048,51.7851,1168.44,106.0985,139.6645,0
2,569.166463589814,30452.7121551636,858.269752540478,51.81674,2015.042,116.0204,142.0508,0
2,19311.2632635898,30372.5021551636,206.40415254048,46.44127,3468.266,113.2211,48.36073,0
2,20333.1032635898,30407.6021551636,2067.69635254048,23.00142,5820.657,115.0371,63.92809,0
2,25507.9232635898,30455.6321551636,1114.35595254048,24.2971,2446.428,102.2961,72.13039,0
2,31267.9332635898,30454.2821551636,846.307352540478,37.07699,862.8653,65.92164,61.09572,0
2,999.577063589814,30759.8321551636,1819.90285254048,55.77308,1730.412,109.9998,590.1345,0
2,19425.9632635898,30680.1521551636,2179.83715254048,54.24888,3564.686,113.7258,112.7442,0
2,20794.8432635898,30751.8921551636,1897.07675254048,22.6469,3634.39,107.4639,55.23677,0
2,23637.2932635898,30648.7921551636,85.3071525404798,31.30108,6660.335,106.1347,37.86688,0
2,27935.8032635898,30784.0821551636,794.151452540478,57.52215,1127.94,82.25612,104.7797,0
2,22361.3432635898,30959.3421551636,1879.99925254048,18.09103,6273.188,110.3386,43.12648,0
2,24630.6232635898,30890.9621551636,795.133052540478,24.22762,1201.004,101.4252,45.21518,0
2,38110.9632635898,30853.1121551636,309.738152540478,37.36427,1664.078,63.15213,93.00949,0
2,1847.62026358981,31066.5321551636,614.548252540478,71.66089,1475.645,100.2801,292.5642,0
2,18852.6532635898,31029.8421551636,350.157952540478,61.04517,2504.618,101.1301,88.53519,0
2,22002.9632635898,31228.2321551636,1309.90275254048,12.48941,5154.365,107.8319,24.29786,0
2,176.321883589814,31367.7521551636,1719.33915254048,65.04207,1563.794,105.051,301.5569,0
2,18851.6732635898,31444.8121551636,802.906352540478,28.01186,831.2812,101.0918,69.02456,0
2,27734.7432635898,31377.9921551636,2217.89555254048,54.59275,1929.361,87.04851,78.5798,0
2,20687.5932635898,31549.4721551636,1213.87322254048,42.01606,2153.144,103.358,92.76625,0
2,18512.6032635898,31843.5021551636,522.752352540478,54.11037,1366.577,95.35106,106.5437,0
2,19278.1132635898,31879.8521551636,1689.96215254048,54.41116,1782.119,97.53624,149.0169,0
2,19935.3232635898,31808.1821551636,292.881552540478,56.35142,2396.78,98.83236,84.24845,0
2,26819.6332635898,31817.1021551636,2145.92865254048,50.77598,1922.438,86.18921,83.60999,0
2,32974.7832635898,31830.5321551636,866.322052540478,43.69368,1203.021,76.28307,119.3767,0
2,395.726063589814,31983.3321551636,353.852852540478,62.47606,2692.624,97.29542,196.7246,0
2,27626.5232635898,31976.6621551636,1308.47701254048,15.47438,2987.96,87.1562,30.28538,0
2,36085.7232635898,32015.7621551636,1769.22745254048,36.59573,1144.033,70.2429,67.61057,0
2,19289.0132635898,32315.8021551636,379.954152540478,54.88356,2420.321,94.34732,92.66396,0
2,20184.7932635898,32291.9721551636,2000.01635254048,53.47253,2039.936,95.8168,134.5272,0
2,1372.76126358981,32444.2921551636,658.888552540478,65.77723,1655.191,86.08228,333.1979,0
2,3085.49926358981,32472.7521551636,674.511752540478,55.7477,1260.767,85.1376,149.6297,0
2,19566.7532635898,32497.0621551636,342.989952540478,50.29803,3125.253,89.52544,97.01176,0
2,34054.1532635898,32506.3421551636,2167.48675254048,43.29843,1527.696,78.19947,105.117,0
2,735.373663589814,32780.9621551636,350.803152540478,51.11442,1627.203,73.98391,151.8395,0
2,1423.34026358981,32912.6321551636,404.366752540478,56.34801,1733.715,79.89868,109.3969,0
2,33879.1532635898,32996.5121551636,882.400452540478,58.15307,900.4218,80.70509,106.8633,0
2,3575.29326358981,33139.3521551636,630.208452540478,68.74911,1032.207,77.97118,198.5633,0
2,31490.9932635898,33149.5121551636,1975.21885254048,49.74289,1370.826,81.55796,105.5049,0
2,24499.0032635898,33322.3421551636,672.209352540478,37.34704,1722.723,86.6504,81.27611,0
2,38889.3132635898,33495.2221551636,1406.62075254048,31.2411,712.8238,63.41685,54.10504,0
2,1566.24226358981,33564.2421551636,321.528952540478,57.79099,1762.715,65.62186,112.5369,0
2,21656.4932635898,33592.5321551636,513.295652540478,51.22244,1348.956,87.08379,174.2101,0
2,2175.07526358981,33766.0621551636,301.956252540478,66.38199,1460.443,67.1654,92.57316,0
2,30711.6532635898,33796.7021551636,1939.36795254048,60.17048,1156.025,85.17672,170.6071,0
2,3887.84126358981,33913.4021551636,533.940152540478,68.71593,1129.528,72.07748,195.7378,0
2,20026.2832635898,33921.2221551636,1966.79575254048,57.26751,1572.056,91.15294,168.2699,0
2,20688.7232635898,34081.8321551636,686.079852540478,60.40012,1289.969,90.06466,134.7172,0
2,34504.7232635898,34071.0021551636,445.796552540478,51.81205,1439.534,80.41131,113.146,0
2,1403.76126358981,34219.8821551636,310.225052540478,44.72861,2808.729,41.37249,97.93863,0
2,21700.3232635898,34244.4521551636,2169.98345254048,52.0931,1680.386,88.3477,79.44506,0
2,36001.9932635898,34196.4521551636,1064.27915254048,32.1979,1223.286,74.94179,79.99204,0
2,3850.46926358981,34398.5921551636,1846.41205254048,67.9986,1111.448,68.58078,476.7032,0
2,19619.0232635898,34403.4621551636,662.376252540478,59.07497,1387.534,87.70661,149.4451,0
2,20421.5132635898,34536.7521551636,251.346152540478,68.8464,1605.542,86.89211,91.69516,0
2,1547.04126358981,34835.9021551636,474.750152540478,52.44154,2347.154,30.31929,131.5325,0
2,2956.64926358981,34826.4421551636,383.499052540478,68.87115,1571.517,55.03724,139.7166,0
2,42516.9732635898,35094.0821551636,629.461952540478,48.60636,1728.249,58.44589,201.4508,0
2,42971.7532635898,35017.7621551636,1417.60185254048,51.02769,1237.902,52.17921,86.43241,0
2,1877.49326358981,35201.1721551636,294.987752540478,51.16162,2141.231,31.1725,102.4254,0
2,2494.57226358981,35162.5921551636,311.133652540478,63.52023,1623.789,45.66502,97.32907,0
2,21631.9532635898,35158.8321551636,533.178852540478,62.66425,1076.931,87.01,118.0654,0
2,28980.5732635898,35251.2021551636,1867.63805254048,45.969,1388.784,90.65433,97.12865,0
2,29590.1032635898,35316.5221551636,1864.06375254048,45.01989,1421.047,94.0824,92.41384,0
2,42484.9632635898,35294.8621551636,2173.61155254048,48.04774,2456.314,67.02325,180.9997,0
2,42921.4232635898,35376.4921551636,1712.16195254048,37.67958,1480.985,52.44848,58.85623,0
2,2970.63426358981,35445.9521551636,324.844952540478,63.09375,1666.91,46.19026,102.2605,0
2,16107.2932635898,35520.1921551636,1598.39745254048,47.79761,624.9413,70.39982,98.96812,0
2,19782.2032635898,35643.3021551636,363.143452540478,58.11158,1420.207,82.69163,103.2112,0
2,2363.02326358981,35794.9021551636,251.747552540478,52.12865,2276.111,27.08856,81.95702,0
2,2352.77926358981,36599.6721551636,711.541652540478,51.73582,1419.787,20.70161,164.6853,0
2,2955.94526358981,36667.0821551636,456.100652540478,54.36658,1967.688,28.04131,134.1122,0
2,3582.54726358981,36750.1821551636,398.176052540478,62.55322,1498.149,38.0316,126.971,0
2,28044.7832635898,36775.8121551636,2201.54155254048,45.23247,1808.344,94.88505,132.3558,0
2,2827.25926358981,36890.0321551636,278.046152540478,47.88936,2081.233,21.42376,85.07408,0
2,41009.0332635898,36958.1921551636,268.303952540478,53.70828,1683.955,63.68245,68.26128,0
2,41348.1432635898,37051.8321551636,2119.73765254048,48.25835,1139.988,59.04676,116.832,0
2,3132.80326358981,37220.5121551636,277.866552540478,53.3147,2004.368,21.26732,98.97839,0
2,24935.3532635898,37253.3721551636,2063.49305254048,42.48185,847.9406,77.70247,86.34668,0
2,27424.0432635898,37267.9221551636,1766.34325254048,54.80314,1232.572,95.75179,105.7447,0
2,28139.1132635898,37313.2921551636,2164.79705254048,41.91177,2767.752,103.345,83.17223,0
2,39008.0532635898,37589.3021551636,1707.79995254048,53.26649,837.3303,66.85666,92.94113,0
2,3295.78726358981,37736.2421551636,363.284352540478,48.88256,1643.103,20.7154,112.2472,0
2,26155.6132635898,37731.8821551636,270.423752540478,34.45247,2172.012,83.46883,71.10392,0
2,27322.9832635898,37754.5021551636,1972.91005254048,33.90191,2624.514,101.3405,74.19929,0
2,27898.9232635898,37703.1521551636,2188.36295254048,42.05497,2218.654,107.7907,62.71493,0
2,38265.3932635898,37710.9221551636,447.846452540478,56.55179,1129.968,71.24138,93.09915,0
2,5824.55426358981,37880.6421551636,391.529452540478,64.35076,1360.719,51.98405,153.7242,0
2,26847.7332635898,38048.9421551636,397.300552540478,54.00375,3103.139,96.37507,186.5768,0
2,3701.35326358981,38181.1721551636,292.216852540478,45.24444,2152.861,20.80716,90.12091,0
2,26002.3032635898,38279.1521551636,2080.45215254048,43.91616,2535.705,85.14693,93.86897,0
