frames,xnm,ynm,znm,locprec,photons,background,locprecZ,probe
2,24525.2532635898,17207.6721551636,-716.693647459522,34.85297,3532.518,94.62289,86.18208,0
2,25795.3732635898,17142.5121551636,-1070.40184745952,47.617,3006.263,87.07127,43.65318,0
2,23530.6832635898,17303.5521551636,-480.383447459522,81.41887,2162.587,99.15023,248.4129,0
2,847.874663589814,17483.0521551636,796.566652540478,62.88242,1941.474,129.1533,308.2548,0
2,25496.0432635898,17543.9621551636,1033.22715254048,42.7544,4805.784,89.36775,80.48495,0
2,26190.2832635898,17479.9621551636,803.990852540478,47.85651,2737.866,78.1741,146.5964,0
2,271.616263589814,17617.9021551636,-902.619647459522,71.09224,1989.358,132.8249,155.5669,0
2,24151.8432635898,17817.2921551636,-536.585047459522,54.8329,3025.78,103.0917,162.1711,0
2,25322.7032635898,17779.8621551636,-782.462747459522,58.77911,2902.945,83.87247,127.6009,0
2,16168.9632635898,17934.1221551636,490.886752540478,48.03618,1339.372,100.3002,101.4809,0
2,22629.2532635898,18006.0421551636,-962.597747459522,29.50518,4801.071,114.7209,70.09616,0
2,26201.5532635898,17991.8421551636,276.872452540478,42.62556,3186.723,82.32114,106.0327,0
2,448.755963589814,18119.4821551636,313.690152540478,51.63486,1449.347,129.6564,221.3273,0
2,42.7369435898137,18297.3921551636,-821.904047459522,87.33213,2176.797,133.8319,133.3027,0
2,25866.5632635898,18293.3421551636,-320.248047459522,31.3621,4897.352,89.22847,58.44,0
2,16375.8232635898,18496.2921551636,-1009.94084745952,55.7103,1849.532,103.4689,60.93182,0
2,21041.2332635898,18417.7521551636,-851.607447459522,43.40747,3164.675,116.9294,93.27756,0
2,22754.2832635898,18466.1121551636,258.449252540478,55.9538,1897.837,115.4064,155.0398,0
2,15821.0432635898,18672.1421551636,291.214952540478,33.86882,1315.472,98.61852,62.05118,0
2,19143.4232635898,18599.7121551636,-368.322347459522,60.41002,1125.748,114.5137,121.7675,0
2,23551.0732635898,18592.5721551636,694.951552540478,55.08109,2270.483,115.6312,145.4541,0
2,26351.8832635898,18593.7421551636,-723.322047459522,38.93752,4015.502,82.48273,64.32545,0
2,9454.24926358981,18715.3021551636,-28.6851574595216,25.21664,2582.048,96.74028,44.34328,0
2,12319.4632635898,18787.7721551636,-969.547247459522,42.06308,3971.849,94.72606,79.93901,0
2,21783.5932635898,18832.7921551636,361.186252540478,31.28425,3211.367,120.5802,74.48669,0
2,24173.6232635898,18773.6521551636,385.457852540478,61.60217,2731.695,112.4664,150.1506,0
2,25893.6632635898,18723.9821551636,132.037652540478,61.31953,2576.849,91.57531,128.9275,0
2,268.581363589814,18924.7421551636,434.098052540478,60.74433,1909.02,129.4661,176.9384,0
2,13369.4532635898,19080.8721551636,-672.100547459522,45.97867,4314.319,100.6006,141.0259,0
2,16942.9432635898,19039.0921551636,-223.978347459522,48.8092,892.6343,104.5574,101.7054,0
2,24821.2732635898,19100.9021551636,-833.882647459522,52.26377,2486.052,99.77454,173.9767,0
2,33.0683735898137,19270.2521551636,-891.972947459522,88.40443,3015.419,134.6167,111.8394,0
2,10762.4332635898,19298.8521551636,1056.53115254048,11.93329,9179.729,97.06602,30.75499,0
2,20592.5032635898,19229.2421551636,86.0053625404784,43.17313,1564.025,120.2937,77.22682,0
2,23963.4532635898,19205.0521551636,827.812352540478,53.83706,3131.938,121.0362,111.3466,0
2,25718.7432635898,19239.4421551636,791.641252540478,66.73911,3592.493,95.9634,182.5397,0
2,26469.4532635898,19199.4721551636,174.711852540478,57.37368,2605.999,91.00068,616.7282,0
2,29044.3432635898,19220.3221551636,-886.410847459522,65.86362,1098.291,65.60886,100.7794,0
2,13766.1432635898,19358.6721551636,245.962752540478,7.52158,8471.271,93.16229,22.95689,0
2,23376.3632635898,19634.8621551636,-484.737647459522,51.48755,2799.03,114.4195,140.8755,0
2,27402.7432635898,19551.9521551636,731.689952540478,60.49445,1669.252,76.60045,166.5343,0
2,1823.70226358981,19691.0121551636,-813.700247459522,56.079,1699.663,118.1168,118.6476,0
2,18937.0832635898,19689.5821551636,147.952352540478,43.9781,1625.486,114.072,70.89639,0
2,23080.5032635898,19683.3221551636,354.457252540478,64.7832,2439.037,121.5025,554.7587,0
2,26030.3032635898,19895.4521551636,723.558052540478,81.01471,2385.953,93.61074,300.6019,0
2,27761.3732635898,19865.5521551636,-325.266847459522,48.89184,1586.483,72.6226,111.39,0
2,30464.7232635898,19917.5921551636,-805.991447459522,38.55866,947.4281,58.28971,96.94469,0
2,253.717963589814,20023.5921551636,256.616052540478,60.87465,1662.961,133.9087,232.2525,0
2,909.808163589814,20030.0521551636,-483.775747459522,58.83411,1949.949,126.3161,171.3667,0
2,8145.74326358981,20070.5821551636,550.671752540478,55.9862,961.9177,95.43539,103.5335,0
2,18663.5232635898,20074.5221551636,25.5045525404784,52.85696,1152.574,111.1461,146.7169,0
2,20953.3532635898,20022.8221551636,-720.462547459522,52.19189,2931.599,113.332,108.5174,0
2,21642.4532635898,19986.4721551636,-1015.57384745952,35.97977,4892.843,116.0865,69.57958,0
2,23309.5432635898,19999.3521551636,494.796952540478,47.86645,1910.974,123.184,299.2507,0
2,25707.5632635898,20054.4021551636,-74.5704974595216,57.55468,2243.813,94.57561,120.8372,0
2,26456.9532635898,20038.3021551636,-1116.61984745952,22.17781,2484.492,95.29904,64.16335,0
2,26445.6632635898,20042.6821551636,-1106.32184745952,20.49657,2504.949,89.93684,60.17059,0
2,10302.7932635898,20156.0021551636,967.495952540478,15.6135,13609.01,97.63081,34.90298,0
2,17959.1732635898,20206.6721551636,1024.26215254048,52.51838,2141.148,107.6913,71.71187,0
2,24337.2132635898,20216.6021551636,-1009.23284745952,45.61884,4921.45,117.0034,64.89252,0
2,25257.1732635898,20198.1521551636,834.143452540478,59.03622,2836.633,107.967,146.4166,0
2,16982.1532635898,20377.6021551636,330.389652540478,54.36921,942.5003,107.5996,153.4312,0
2,23057.0432635898,20360.6421551636,-270.806347459522,56.33741,1666.619,126.2311,157.1996,0
2,24847.0632635898,20320.5621551636,-973.304347459522,51.5629,4007.991,114.9866,74.43998,0
2,598.121263589814,20458.0521551636,-661.455047459522,81.30857,2794.594,128.9122,470.2195,0
2,1385.42126358981,20550.8721551636,-888.460047459522,60.74432,2107.689,124.162,131.8601,0
2,20418.8832635898,20507.5021551636,-64.5497174595216,53.20789,1266.183,120.6419,98.18324,0
2,26503.5432635898,20458.6221551636,876.296852540478,53.99358,2256.032,93.1372,105.8813,0
2,27949.1032635898,20541.9621551636,-298.112547459522,56.45147,1113.65,69.82809,146.9868,0
2,9667.77326358981,20666.8321551636,-118.591747459522,42.4975,2633.664,96.16664,154.4545,0
2,19945.2832635898,20651.9421551636,-786.558747459522,38.54113,2539.626,122.0119,85.88709,0
2,20.4120235898137,20906.7121551636,325.486052540478,53.72517,3104.533,131.0575,120.5771,0
2,8378.53626358981,20814.0921551636,-910.898047459522,56.39355,1371.112,97.84038,82.22465,0
2,20855.4032635898,20795.6621551636,-267.877947459522,54.83934,1534.551,119.2808,100.9025,0
2,21506.9532635898,20846.5321551636,-247.805247459522,48.90079,2064.576,121.2003,84.0938,0
2,27480.6332635898,20814.3821551636,-952.449947459522,71.56831,1966.758,76.82398,99.21,0
2,1508.83426358981,20964.6521551636,408.077352540478,54.08785,1696.856,123.3413,190.1952,0
2,17281.9532635898,20975.8721551636,-749.038047459522,60.19771,1340.961,111.4214,138.8993,0
2,26817.1632635898,21124.7321551636,-773.042447459522,61.15884,1932.596,86.09803,141.3984,0
2,46.2454835898137,21299.4521551636,-634.166047459522,82.05225,2088.734,134.9428,276.9322,0
2,27735.0232635898,21325.2721551636,743.819952540478,59.98334,1537.683,75.08225,129.6047,0
2,18040.1432635898,21455.7021551636,-920.917447459522,59.44519,1663.226,109.2866,109.307,0
2,20883.4232635898,21492.6921551636,839.348352540478,59.98441,1714.387,121.2758,202.8476,0
2,22879.6232635898,21487.2021551636,638.234752540478,43.94671,2196.428,124.3276,87.91895,0
2,25515.4032635898,21479.8121551636,-1062.36284745952,12.81537,13752.34,116.0683,44.47956,0
2,26338.4832635898,21490.0121551636,-579.626747459522,27.15945,869.4775,90.78596,61.46127,0
2,10495.1132635898,21672.7921551636,947.532152540478,43.90311,1814.817,99.64874,75.93479,0
2,18154.0332635898,21801.3821551636,236.235052540478,59.84408,1578.921,110.38,685.6057,0
2,27175.5532635898,21850.0821551636,193.020952540478,22.29183,858.5689,84.21741,46.29152,0
2,11318.0632635898,21964.6221551636,-883.025847459522,44.65724,1935.018,95.64991,107.5174,0
2,45.6718435898137,22122.5121551636,-26.2761474595216,71.89857,1806.581,135.1312,291.0109,0
2,610.458163589814,22120.2521551636,-655.137447459522,58.79874,1942.506,126.7351,159.3996,0
2,26964.5732635898,22047.3521551636,814.911152540478,59.77248,1443.844,85.83961,124.8354,0
2,1364.98026358981,22264.0421551636,933.924152540478,52.84873,1914.058,125.4751,101.4609,0
2,10461.1832635898,22378.1821551636,835.007152540478,16.50283,4019.879,96.29198,42.2202,0
2,14563.3132635898,22456.2321551636,963.057852540478,49.5873,1976.891,96.34811,70.14275,0
2,17872.0232635898,22403.6521551636,-392.063647459522,56.46855,1040.575,111.7288,102.6591,0
2,22334.4332635898,22432.0021551636,-821.814747459522,56.6091,1705.809,123.0727,111.2945,0
2,669.890963589814,22606.4321551636,948.999152540478,71.94037,2202.03,125.6443,149.5647,0
2,14327.5132635898,22580.2621551636,-1010.77584745952,65.0986,1759.53,99.1925,91.8378,0
2,18625.8632635898,22598.7521551636,399.804052540478,55.15991,1136.912,114.4568,117.7967,0
2,274.147563589814,22734.7321551636,-746.436147459522,63.06168,2392.751,127.3143,214.2452,0
2,10423.8232635898,22692.5721551636,-845.164147459522,60.53031,1914.553,93.45486,93.13876,0
2,13816.2532635898,22765.6821551636,-684.719247459522,60.21865,1446.473,98.22977,167.567,0
2,25445.1932635898,22712.1521551636,578.833152540478,49.3401,2088.986,110.5324,129.788,0
2,15320.9932635898,22883.7521551636,843.714752540478,10.23245,12117.22,105.8184,22.42331,0
2,10434.0532635898,23023.8521551636,-542.968747459522,48.57737,1201.797,93.54073,98.32076,0
2,14.5269335898137,23202.4321551636,-222.472247459522,76.38815,2541.474,131.1335,166.8465,0
2,10749.9932635898,23204.4121551636,291.040252540478,17.51529,3658.578,96.9424,30.32769,0
2,14936.2032635898,23265.4121551636,88.0711825404784,36.39045,2609.104,105.7015,74.5631,0
2,27755.6832635898,23263.2621551636,-557.023047459522,42.99385,3207.728,78.26258,95.40816,0
2,27519.1132635898,23349.2521551636,-458.380847459522,35.7697,3288.951,86.37621,417.7278,0
2,20.3125635898137,23552.7421551636,-269.691247459522,82.7166,2597.697,136.2067,184.7971,0
2,6743.18226358981,23564.3121551636,398.859352540478,55.31127,774.8074,96.58395,122.3997,0
2,25405.6332635898,23509.1821551636,-882.979347459522,65.70016,2345.964,110.9847,122.6991,0
2,26326.7232635898,23541.5221551636,-840.897947459522,47.68118,2982.177,101.8312,129.7622,0
2,18665.2932635898,23677.6321551636,-280.441847459522,38.17116,1588.506,113.8962,64.36171,0
2,24931.3232635898,23913.1121551636,158.887052540478,18.42032,3300.203,118.5486,35.33103,0
2,27015.4932635898,23876.6321551636,1042.34515254048,37.78265,4578.091,98.19216,41.71799,0
2,27891.6832635898,23798.0021551636,-806.459547459522,54.30124,2987.719,73.56207,161.7945,0
2,26673.9932635898,24394.4821551636,144.766652540478,43.31877,2379.763,100.0302,87.6049,0
2,28437.1232635898,24363.0821551636,-714.611647459522,60.42271,2034.731,67.68639,142.8081,0
2,243.700463589814,24494.1821551636,209.115452540478,63.05739,1740.662,130.7183,188.1531,0
2,13466.5632635898,24520.0421551636,437.773452540478,41.28368,1807.172,101.9014,83.83607,0
2,13917.8532635898,24489.0221551636,-202.467447459522,40.38826,1839.094,104.6787,64.37238,0
2,11321.0732635898,24639.4621551636,412.943352540478,15.72746,5436.434,89.85744,26.76357,0
2,19410.4432635898,24826.6321551636,-734.064047459522,33.35169,4653.149,120.0234,63.90639,0
2,25.6757635898137,25133.0021551636,-455.102447459522,71.90726,2148.122,137.0781,272.9503,0
2,13723.4232635898,25104.0521551636,986.289752540478,51.29206,2159.698,102.8047,65.95061,0
2,17429.0832635898,25345.7821551636,299.061552540478,28.95052,942.1345,115.6079,54.65231,0
2,26673.6832635898,25312.3521551636,-317.341147459522,48.27158,2466.491,105.1734,81.59892,0
2,27674.4432635898,25233.6821551636,-1105.11084745952,22.06962,7638.081,80.77004,38.57952,0
2,13197.0232635898,25479.3621551636,856.875152540478,9.799784,14195.28,98.98557,24.73424,0
2,17794.7332635898,25392.8221551636,-362.439547459522,10.45553,9134.75,115.2374,21.36902,0
2,20231.6832635898,25410.4521551636,-284.970347459522,60.41983,2997.476,120.9028,557.395,0
2,21177.2032635898,25468.0221551636,415.898252540478,47.21814,1360.247,122.7046,485.0703,0
2,28073.7732635898,25441.5121551636,749.916952540478,45.23625,3836.768,72.43641,121.2182,0
2,18136.0832635898,25564.4621551636,926.054352540478,69.02563,2264.314,116.4096,114.6475,0
2,26540.3932635898,25627.4821551636,813.651552540478,27.34373,5991.088,107.4962,58.80934,0
2,26951.2532635898,25563.9521551636,80.7108025404784,47.50105,3041.537,99.40816,90.66262,0
2,28684.1832635898,25573.6921551636,588.335952540478,55.23516,1751.972,61.98753,159.881,0
2,121.736363589814,25796.4821551636,317.147952540478,45.35381,2004.053,134.0218,113.9768,0
2,27509.1332635898,25757.4421551636,-1011.12784745952,46.23845,6203.806,90.12347,100.1949,0
2,12224.5232635898,25842.4821551636,-572.670647459522,39.77612,3395.732,91.09998,48.91828,0
2,12746.7232635898,25913.2021551636,125.965852540478,33.02953,2205.124,91.88882,65.27701,0
2,18521.9832635898,25921.7521551636,-541.966147459522,53.91389,3880.139,122.9189,183.673,0
2,19298.3432635898,26066.8321551636,-596.472147459522,62.01698,2767.328,124.3744,138.7306,0
2,21055.9632635898,26121.4521551636,-186.922647459522,41.49787,1855.72,127.6096,63.31424,0
2,27875.1432635898,26043.0221551636,1006.95115254048,58.10611,3865.537,71.62228,65.77269,0
2,15722.1432635898,26187.1821551636,-961.227447459522,54.2364,1526.261,113.7893,90.67245,0
2,17588.8432635898,26211.1121551636,-402.449547459522,66.58154,2142.748,121.5585,187.8205,0
2,26681.2532635898,26227.3721551636,599.425152540478,57.35496,2866.935,101.179,107.8419,0
2,16842.2232635898,26399.1221551636,-962.681547459522,50.78436,2652.266,117.6743,83.52447,0
2,18464.2632635898,26353.9321551636,1002.01315254048,66.01833,3741.306,126.4685,79.67599,0
2,19788.9032635898,26386.1821551636,-959.367547459522,51.58319,5238.485,130.3599,89.06145,0
2,289.988963589814,26549.1321551636,-783.833147459522,61.35921,2071.822,131.868,194.2614,0
2,13207.4432635898,26603.2321551636,-873.812647459522,40.47684,1644.048,98.90549,102.9632,0
2,20583.0832635898,26598.9921551636,-642.304347459522,54.78883,3298.472,129.7676,111.6695,0
2,14076.5132635898,26750.5921551636,604.299152540478,13.23056,12579.56,97.85972,28.96613,0
2,27802.0132635898,26683.3421551636,-405.586547459522,36.7778,2178.124,76.89582,85.25531,0
2,35186.3332635898,26758.2921551636,-706.038247459522,57.72139,974.8469,49.91223,103.5148,0
2,17924.2732635898,26827.5821551636,-641.072347459522,71.3418,2396.817,125.7646,299.2309,0
2,26044.3432635898,26892.8721551636,493.292352540478,62.19366,1383.309,108.9591,139.1151,0
2,30388.8032635898,26945.1121551636,425.488952540478,18.32183,523.2974,56.20886,35.50933,0
2,20.3820435898137,27044.7021551636,54.3521625404784,90.20412,1655.161,135.2409,454.9368,0
2,27417.9332635898,27116.7021551636,1128.77115254048,38.2109,5684.788,86.23927,34.04928,0
2,1218.09326358981,27180.8321551636,320.336852540478,63.37526,1200.446,125.3974,227.8706,0
2,14092.5032635898,27218.9421551636,135.167252540478,11.13236,7502.033,94.18118,28.21844,0
2,20096.7532635898,27123.3821551636,-996.038547459522,57.81423,3226.383,127.7869,67.64765,0
2,11199.4332635898,27322.7421551636,-922.756947459522,55.99885,1323.698,86.93948,100.9888,0
2,14377.6732635898,27284.6421551636,-786.215047459522,50.81792,4307.404,98.91433,117.8741,0
2,18522.6632635898,27396.6421551636,881.230652540478,53.96721,2349.186,129.5501,115.1569,0
2,28199.8932635898,27408.6621551636,172.750952540478,38.46726,3633.72,83.10378,162.4307,0
2,39037.0632635898,27382.8021551636,658.228652540478,55.86241,640.8113,49.96487,164.8609,0
2,40.9637135898137,27497.5821551636,210.192852540478,71.29509,1636.723,135.0447,299.1154,0
2,15508.8432635898,27480.2321551636,847.560252540478,34.84046,4507.387,113.1016,84.62318,0
2,25117.9932635898,27475.1621551636,835.678352540478,60.28921,1882.532,118.5627,198.7681,0
2,26379.0532635898,27468.0121551636,-375.755147459522,37.53617,1230.342,104.4669,127.2586,0
2,26643.3532635898,27478.9021551636,412.486652540478,49.66422,2146.456,101.5191,126.6867,0
2,27457.4932635898,27425.6321551636,-997.710347459522,40.66505,4220.892,84.31603,48.4524,0
2,550.099663589814,27666.4721551636,901.265652540478,54.46062,1939.04,128.9292,237.5224,0
2,1273.93926358981,27688.4921551636,-766.233247459522,62.61295,1162.531,125.369,155.7611,0
2,12122.9132635898,27669.8421551636,-494.558647459522,45.1209,904.7487,88.53526,64.31103,0
2,18705.4632635898,27643.2221551636,807.551352540478,25.53646,1675.678,132.3963,97.31439,0
2,23397.5832635898,27656.9921551636,-980.414247459522,51.92622,1820.161,121.8553,149.3933,0
2,28476.2632635898,27642.9221551636,-293.272547459522,44.53909,2191.271,73.06242,121.7618,0
2,14755.0132635898,27823.7821551636,177.683352540478,24.7128,1114.221,103.3387,73.81041,0
2,20228.1632635898,27885.9721551636,-729.206947459522,18.19043,11325.62,132.4521,36.98318,0
2,20626.7732635898,27801.2521551636,-51.1578174595216,53.65923,2464.059,130.8524,108.5901,0
2,35924.8432635898,27810.4221551636,-254.340947459522,45.2767,840.5118,52.12173,69.4567,0
2,1019.69426358981,28003.8721551636,700.056252540478,65.96418,1441.404,125.5666,343.1396,0
2,12572.6332635898,28007.9421551636,-832.255647459522,58.78815,1224.528,88.43267,92.80145,0
2,15261.0932635898,27995.4221551636,550.783652540478,16.24168,10170.86,106.48,34.57298,0
2,29.6363735898137,28303.6921551636,-90.5774274595216,80.83252,1777.77,132.1246,269.8808,0
2,12743.5032635898,28295.2621551636,-777.678847459522,62.31283,1190.485,84.75905,131.6083,0
2,15200.1632635898,28249.1321551636,-1059.58584745952,28.31002,1106.677,102.3241,75.51855,0
2,20374.1032635898,28262.0921551636,414.280652540478,32.02675,1789.806,126.7886,83.85072,0
2,22492.5032635898,28362.2321551636,171.182352540478,39.39732,1625.82,127.6508,89.05004,0
2,23865.5432635898,28295.1721551636,605.012852540478,49.79593,1638.679,118.9474,119.7427,0
2,15999.3532635898,28457.3821551636,-811.395547459522,46.7093,1921.827,114.1564,86.72514,0
2,24479.1032635898,28471.2321551636,-177.765447459522,48.65711,1493.551,116.997,88.45842,0
2,27370.7832635898,28533.2821551636,-140.295147459522,12.92511,4133.324,89.9427,26.51592,0
2,15051.1332635898,28581.9121551636,164.187752540478,62.42394,1877.782,101.3797,121.9841,0
2,20227.5232635898,28699.7821551636,-701.404547459522,12.72616,9114.871,127.7654,26.08842,0
2,14.4841035898137,28802.3121551636,-280.747347459522,82.30463,2247.241,130.8336,188.3624,0
2,15617.2632635898,28733.5321551636,-1063.27384745952,31.18357,2461.277,108.5964,73.33299,0
2,20227.7432635898,28716.5221551636,-684.883647459522,11.27187,8899.704,123.0294,23.00636,0
2,15914.2432635898,28954.3821551636,1063.07115254048,42.1048,2893.518,109.7531,36.8988,0
2,22825.4132635898,29016.0521551636,-992.187347459522,41.96065,2873.06,121.4521,66.98805,0
2,1228.50626358981,29085.6421551636,-853.470247459522,60.5237,1641.342,118.2838,211.8268,0
2,13705.0232635898,29127.6821551636,-685.443647459522,46.92663,1456.445,87.63174,101.3659,0
2,16778.2932635898,29086.9521551636,-684.495447459522,56.16192,2764.627,115.408,137.0522,0
2,17379.3932635898,29041.0321551636,811.891252540478,27.57913,3065.044,118.8784,70.9208,0
2,26493.8132635898,29181.0421551636,564.584152540478,20.33394,5910.853,101.3164,45.06369,0
2,27139.6532635898,29162.6121551636,-638.565747459522,36.25942,1320.246,88.07052,83.02483,0
2,7.43617558981372,29210.8921551636,440.071052540478,73.46923,2364.59,129.2164,220.5828,0
2,14583.5532635898,29245.7021551636,916.519252540478,59.74868,2102.104,95.15223,75.2184,0
2,19485.9632635898,29232.6921551636,-1083.79684745952,51.12209,5784.039,120.7299,57.7906,0
2,28693.0632635898,29275.6521551636,357.734352540478,50.51691,953.0289,69.53239,148.4885,0
2,17437.9832635898,29412.8121551636,-836.625047459522,48.1276,2856.416,112.5682,90.40178,0
2,18986.5232635898,29502.7221551636,195.133552540478,25.10413,5989.07,117.335,40.14043,0
2,24163.5232635898,29563.3021551636,-703.866847459522,58.53384,1858.297,112.8852,119.853,0
2,24931.5732635898,29539.1621551636,529.529252540478,50.32551,1831.884,112.8419,166.9225,0
2,1659.69326358981,29726.2821551636,208.029752540478,53.96367,1198.447,108.5943,113.2591,0
2,20212.2532635898,29752.7021551636,-212.498847459522,47.14213,2304.96,118.6581,256.1897,0
2,26324.2132635898,29706.3921551636,1009.43015254048,44.51483,2148.319,99.1604,49.26652,0
2,27056.7532635898,29769.0921551636,-787.080547459522,63.50377,3420.367,87.88776,110.3318,0
2,27560.5532635898,29768.4021551636,344.563652540478,60.37368,1395.954,80.75274,277.9862,0
2,17832.5532635898,29907.9021551636,309.706752540478,9.845324,8196.051,103.8171,19.94283,0
2,22573.8532635898,29934.8621551636,265.906452540478,53.1674,1315.53,114.6861,106.2415,0
2,25253.8132635898,30056.2621551636,524.117452540478,44.15524,2345.422,111.7656,95.85106,0
2,26670.6932635898,30045.4221551636,171.359252540478,45.1806,2364.725,91.3378,116.3162,0
2,18947.3032635898,30206.2221551636,442.890952540478,22.46544,4898.648,116.4583,52.10853,0
2,25973.9532635898,30214.0521551636,-902.501147459522,23.21762,4056.163,100.2585,71.08316,0
2,258.521763589814,30351.3621551636,-273.322347459522,55.55321,917.384,120.1799,252.7804,0
2,17376.5632635898,30338.9521551636,655.628952540478,63.63564,2743.288,99.13644,436.1381,0
2,27068.3932635898,30350.7421551636,972.503352540478,56.11015,2589.792,86.28308,68.12653,0
2,34344.0832635898,30373.3021551636,819.230752540478,58.25464,1134.724,57.63135,100.1062,0
2,35147.2932635898,30364.5621551636,-509.983347459522,59.05367,761.1693,63.50116,142.7934,0
2,42558.7532635898,30420.5021551636,185.270652540478,45.14577,1368.504,51.44752,99.68072,0
2,1509.00426358981,30552.4221551636,52.8093525404784,51.7851,1168.44,106.0985,139.6645,0
2,438.676463589814,30712.3221551636,-392.580247459522,51.81674,2015.042,116.0204,142.0508,0
2,19180.7732635898,30632.1121551636,-1044.44584745952,46.44127,3468.266,113.2211,48.36073,0
2,20202.6132635898,30667.2121551636,816.846352540478,23.00142,5820.657,115.0371,63.92809,0
2,25377.4332635898,30715.2421551636,-136.494047459522,24.2971,2446.428,102.2961,72.13039,0
2,31137.4432635898,30713.8921551636,-404.542647459522,37.07699,862.8653,65.92164,61.09572,0
2,42206.9532635898,30655.1621551636,1030.08115254048,43.38176,1801.603,57.89087,61.91787,0
2,869.087063589814,31019.4421551636,569.052852540478,55.77308,1730.412,109.9998,590.1345,0
2,19295.4732635898,30939.7621551636,928.987152540478,54.24888,3564.686,113.7258,112.7442,0
2,20664.3532635898,31011.5021551636,646.226752540478,22.6469,3634.39,107.4639,55.23677,0
2,23506.8032635898,30908.4021551636,-1165.54284745952,31.30108,6660.335,106.1347,37.86688,0
2,27805.3132635898,31043.6921551636,-456.698547459522,57.52215,1127.94,82.25612,104.7797,0
2,22230.8532635898,31218.9521551636,629.149252540478,18.09103,6273.188,110.3386,43.12648,0
2,24500.1332635898,31150.5721551636,-455.716947459522,24.22762,1201.004,101.4252,45.21518,0
2,37980.4732635898,31112.7221551636,-941.111847459522,37.36427,1664.078,63.15213,93.00949,0
2,1717.13026358981,31326.1421551636,-636.301747459522,71.66089,1475.645,100.2801,292.5642,0
2,18722.1632635898,31289.4521551636,-900.692047459522,61.04517,2504.618,101.1301,88.53519,0
2,21872.4732635898,31487.8421551636,59.0527525404784,12.48941,5154.365,107.8319,24.29786,0
2,45.8318835898137,31627.3621551636,468.489152540478,65.04207,1563.794,105.051,301.5569,0
2,18721.1832635898,31704.4221551636,-447.943647459522,28.01186,831.2812,101.0918,69.02456,0
2,27604.2532635898,31637.6021551636,967.045552540478,54.59275,1929.361,87.04851,78.5798,0
2,20557.1032635898,31809.0821551636,-36.9767774595216,42.01606,2153.144,103.358,92.76625,0
2,18382.1132635898,32103.1121551636,-728.097647459522,54.11037,1366.577,95.35106,106.5437,0
2,19147.6232635898,32139.4621551636,439.112152540478,54.41116,1782.119,97.53624,149.0169,0
2,19804.8332635898,32067.7921551636,-957.968447459522,56.35142,2396.78,98.83236,84.24845,0
2,26689.1432635898,32076.7121551636,895.078652540478,50.77598,1922.438,86.18921,83.60999,0
2,32844.2932635898,32090.1421551636,-384.527947459522,43.69368,1203.021,76.28307,119.3767,0
2,35261.0332635898,32068.4721551636,1046.28315254048,46.68905,1237.562,70.19901,102.108,0
2,265.236063589814,32242.9421551636,-896.997147459522,62.47606,2692.624,97.29542,196.7246,0
2,27496.0332635898,32236.2721551636,57.6270125404784,15.47438,2987.96,87.1562,30.28538,0
2,35955.2332635898,32275.3721551636,518.377452540478,36.59573,1144.033,70.2429,67.61057,0
2,19158.5232635898,32575.4121551636,-870.895847459522,54.88356,2420.321,94.34732,92.66396,0
2,20054.3032635898,32551.5821551636,749.166352540478,53.47253,2039.936,95.8168,134.5272,0
2,1242.27126358981,32703.9021551636,-591.961447459522,65.77723,1655.191,86.08228,333.1979,0
2,2955.00926358981,32732.3621551636,-576.338247459522,55.7477,1260.767,85.1376,149.6297,0
2,19436.2632635898,32756.6721551636,-907.860047459522,50.29803,3125.253,89.52544,97.01176,0
2,33923.6632635898,32765.9521551636,916.636752540478,43.29843,1527.696,78.19947,105.117,0
2,604.883663589814,33040.5721551636,-900.046847459522,51.11442,1627.203,73.98391,151.8395,0
2,1292.85026358981,33172.2421551636,-846.483247459522,56.34801,1733.715,79.89868,109.3969,0
2,33748.6632635898,33256.1221551636,-368.449547459522,58.15307,900.4218,80.70509,106.8633,0
2,3444.80326358981,33398.9621551636,-620.641547459522,68.74911,1032.207,77.97118,198.5633,0
2,31360.5032635898,33409.1221551636,724.368852540478,49.74289,1370.826,81.55796,105.5049,0
2,24368.5132635898,33581.9521551636,-578.640647459522,37.34704,1722.723,86.6504,81.27611,0
2,38758.8232635898,33754.8321551636,155.770752540478,31.2411,712.8238,63.41685,54.10504,0
2,1435.75226358981,33823.8521551636,-929.321047459522,57.79099,1762.715,65.62186,112.5369,0
2,21526.0032635898,33852.1421551636,-737.554347459522,51.22244,1348.956,87.08379,174.2101,0
2,2044.58526358981,34025.6721551636,-948.893747459522,66.38199,1460.443,67.1654,92.57316,0
2,30581.1632635898,34056.3121551636,688.517952540478,60.17048,1156.025,85.17672,170.6071,0
2,3757.35126358981,34173.0121551636,-716.909847459522,68.71593,1129.528,72.07748,195.7378,0
2,19895.7932635898,34180.8321551636,715.945752540478,57.26751,1572.056,91.15294,168.2699,0
2,20558.2332635898,34341.4421551636,-564.770147459522,60.40012,1289.969,90.06466,134.7172,0
2,34374.2332635898,34330.6121551636,-805.053447459522,51.81205,1439.534,80.41131,113.146,0
2,1273.27126358981,34479.4921551636,-940.624947459522,44.72861,2808.729,41.37249,97.93863,0
2,21569.8332635898,34504.0621551636,919.133452540478,52.0931,1680.386,88.3477,79.44506,0
